Title,Price,Rating(out of 5),No. of Reviews,Product Link,ASIN,Manufacturer,Description
MOKOBARA Backpack 15.5" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model),5490,4,170,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzgyNzAxODM5NzU4MjY1OjE2ODU5MTYxNTY6c3BfbXRmOjIwMTEwMTgxNTEwNjk4OjowOjo&url=%2FMokobara-Backpack-Leather-Resistant-College%2Fdp%2FB09WVGDV1V%2Fref%3Dsr_1_92_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685916156%26sprefix%3Dba%252Caps%252C283%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,B09WVGDV1V,Designed By Mokobara Lifestyle Private Limited,"CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Green, Water resistant: Yes.
<br>PADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 41 cm, Capacity: 16L, Fits up to a 15.4” laptop <br>MOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve <br>HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick access; MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI) <br>Closure Type: Zipper; Color Name: Green Energy (Limited Edition); Lining Description: Polyester; Age Range Description: Adult; Pattern Name: Solid <br>"
Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Navy,879,4,3248,https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0501/dp/B07G4HH78P/ref=sr_1_93?crid=2M096C61O4MLT&keywords=bags&qid=1685916156&sprefix=ba%2Caps%2C283&sr=8-93,B07G4HH78P,Gear Merchandise PVT LTD,"Outer material: Synthetic, color: navy; WaterproofCapacity: 28 liters; Weight: 600 grams; Dimensions: 48 cms x 33 cms x 18 cms (LxWxH)Number of compartments: 2Laptop compatibility: Yes, laptop size: 16strap type: adjustablePocket Description: Utility Pocket; Style Name: Traditional Backpacks; Closure Type: Zipper; Age Range Description: Adult; Special Features: Back PaddingConcealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,3 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot ."
Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,499,4,5804,https://www.amazon.in/BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/ref=sr_1_94?crid=2M096C61O4MLT&keywords=bags&qid=1685916156&sprefix=ba%2Caps%2C283&sr=8-94,B09321GJXZ,"Texcoco Enterprices, Texcoco Enterprices, 9958166528","PREMIUM QUALITY MATERIAL: This laptop computer briefcase is made of high-quality water repellent fabric, and well-made of foam pad inside.
The laptop briefcase equipped with a removable shoulder strap and a soft carry handle, you can easily switch the carry way you want.LIGHTWEIGHT AND MULTIFUNCTIONAL: It provide a removable shoulder strap, can be use as shoulder bag or handbag base on your need; top handle strap, and comes with adjustable strap with.
It will be a good partner for your daily use or business trip.EXCELLENT DETAILS: The laptop bag with exquisite zippers, durable hook of strap and soft handle, which make it more comfortable to carry and use.
Ensure a secure and long-lasting usage everyday as office work bag, travel laptop briefcase, business laptop case, college laptop bag.DIMENSION: External: 16 x 12 x 3 inch; Dimension: 16.5 x 11.5 x 2.5 inch.
Suitable for 14-15.6 inch: Dell, Acer, ASUS, Samsung, HP and other brand laptops.(Please allow a little size different because of manual measurement).
Great gifts choice for birthday, work anniversary.BENNETT Warranty: Exchange within (6 months) if you don't like.
If any problems, please do not hesitate to contact us.
We will provide the best solution for you.› See more product details"
Zipline Unisex Casual Polyester 36 L Blue Backpack School Bag Women Men Boys Girls College Bag,843,3,73,https://www.amazon.in/ZIPLINE-Polyester-Backpack-College-Outdoor/dp/B09XN3YD4Q/ref=sr_1_95?crid=2M096C61O4MLT&keywords=bags&qid=1685916156&sprefix=ba%2Caps%2C283&sr=8-95,B09XN3YD4Q,Atulitu Agency,"A super-slim backpack for men design, trendy looks and durable construction - this stylish 36 L backpack from ZIPLINE has got everything that will complement your youthful personality.This college bag has spacious interiors, this unisex backpack is a great option for short road trips, college and work.
Ergonomic design of this school bag for boys are crafted from polyester, this medium school bag is sturdy enough to withstand regular wear and tear gracefully.Zipline laptop bag for men features a cushioned base and internal back padding to offer you extra comfort.
The padded shoulder straps of this school bag for boys can be easily adjusted according to your liking.
Spacious backpack is featuring with four pockets and three main compartments all with speciality zippers, this office bag for men offers you enough space to carry your books, files, travel accessories, stationery, keys and mobile accessories.
It comes with the ZIPLINE promise of quality.The lighter your college Bag, the more you’ll enjoy hiking.
With this in mind, we've ensured that the Zipline college bag weighs very light, and does not add extra weight to your back.The Zipline school bag has been provided with a bouncy mesh that prevents sweatiness by allowing air flow.
The padded back panel of this school bag and shoulder straps helps make carrying heavier loads easier and more comfortable.Highly Durable and Water Resistant fabric have been used in this school bag for boys"
"DIVULGE Drawstring Sports Gym Bag and Multi Utility Bag (Either Gray, 16 L)",159,4,1104,https://www.amazon.in/DIVULGE-Drawstring-Sports-Utility-Either/dp/B0916383SK/ref=sr_1_96?crid=2M096C61O4MLT&keywords=bags&qid=1685916156&sprefix=ba%2Caps%2C283&sr=8-96,B0916383SK,DIVULGE,"Made with coated polyester fabric which makes the backpack Sturdy, durable and highly water resistant and The strings used are stretchable and of premium quality.
<br>Comes with side gussets, ensures extended storage space.
<br>Can Store a Football or SET of 5-8 Books or 3 Water Bottles or 2 Pair of Shoes.
<br>Dimensions: Width - 13 inches & Height - 18 inches.; Closure type is Drawstring type Which Makes it to Store Things Quickly <br>Water Resistance Level: Waterproof; Age Range Description: Adult; Warranty Description: 1 Year Manufacturer Warranty Is Non Refundable And Valid For 1 Year From The Original Date; Color Name: Either Grey; Compartment Description: Up To 14 Inches; Pattern Name: Solid <br>"
"Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)",949,3,942,https://www.amazon.in/Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1685916156&sprefix=ba%2Caps%2C283&sr=8-97,B09B2581S9,Safari Industries,"100% Polyester, High Quality, Durable and Water Resistant FabricFront storage pocket keeps smaller items neatly organized and easy to accessMesh pockets on both sides to accommodate your water bottle and umbrellaUSB Charging Point to Charge On the Go - With our attached charging dock, now charing on the go is easier than before.
Important Note: We do not provide Free Portable Charger with the Bag; 1-year International Warranty against manufacturing defectsSpecial Features: Lightweight; Closure Type: Zipper; Age Range Description: Adult"
"Safari Tribe 35 Ltrs Large Laptop Backpack with 3 Compartments, Water Resistant Fabric - Black (TRIBE19CBBLK)",1099,3,1538,https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27S9SG/ref=sr_1_98?crid=2M096C61O4MLT&keywords=bags&qid=1685916156&sprefix=ba%2Caps%2C283&sr=8-98,B09B27S9SG,Safari Industries,"Large multi-compartment backpack with a padded sleeve for laptops, can hold up to 17 inch laptop/notebookFront storage pocket keeps smaller items neatly organized and easy to accessMesh pockets on both sides to accommodate your water bottle and umbrellaMesh Padding on back & shoulder strap to provide comfort & better back support; 1-year International Warranty against manufacturing defectsLining Description: Polyester; Age Range Description: Adult; Special Features: Lightweight; Closure Type: Zipper"
"POLESTAR Space 34 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",549,4,6273,https://www.amazon.in/POLESTAR-Navyorg-Casual-bagpack-Backpack/dp/B0844R2GMK/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1685916156&sprefix=ba%2Caps%2C283&sr=8-99,B0844R2GMK,No,"?DIMENSIONS: 30 Cm x 23 Cm x 47 Cm, CAPACITY: 34 Litres; ?NUMBER OF COMPARTMENTS: 3 full size compartments, 1 front zippers & 2 side pockets, LAPTOP COMPARTMENT: Padded laptop compartment with elasticated strap lock, LAPTOP SIZE: 13 to 15.6 inches<br>?MATERIAL: Polyester, Water Resistant, COLOR: Navy Blue & Orange<br>?SPECIAL FEATURES: Ergonomic design, lightweight, padded breathable mesh back with adjustable S-Curved shoulder straps which protects the backbone and help to relieve stress on shoulders, smooth & durable zippers, padded haul loop, 2 bottle/ umbrella easy access pockets, 1 front tiffin pocket, rain cover in the side pocket<br>?CONSUMER: Suitable for men, women, students, boys & girls, can be used as school, college, office or day travelling backpacks, WARRANTY: 12 Months, Make in India product<br>Special Features: Bottle Holder; Style Name: Daypack Backpacks; Pattern Name: Solid; Compartment Description: Up To 15 Inches<br>"
"Nivia 5227 Pulse Junior Bag, Others (Orange) (Sky Blue)",294,3,186,https://www.amazon.in/Nivia-5227-Pulse-Junior-Others/dp/B08D7QG33Z/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1685916156&sprefix=ba%2Caps%2C283&sr=8-100,B08D7QG33Z,FREEWILL SPORTS P LTD - PB,"About this itemHighly Water-resistant finish to save inner items from water splashesEpp foam gear in the bottom panel for total comfort and safetyMain compartment with double zip closureWater-resistant front valuables pocket to keep your stuff safeDimension: 40x22x10 cmCapacity - 9 litresTough, 600D abrasion-resistant fabric for high durability Optimum quality of accessories and zipper for smoother functioning and high durability Designed for all types of occasions: sports, daily use, cycling, travel, adventure, etc Comes in attractive color combination and premium quality of material."
Gear DOUBLE DECKER 31L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women (Black),1189,3,6,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzgyNzAxODM5NzU4MjY1OjE2ODU5MTYxNTY6c3BfYnRmOjIwMTUzMjYwMjcyNzk4OjowOjo&url=%2FGear-DOUBLE-DECKER-Resistant-Backpack%2Fdp%2FB0BTJ3WTMV%2Fref%3Dsr_1_101_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685916156%26sprefix%3Dba%252Caps%252C283%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,B0BTJ3WTMV,Gear Merchandise Pvt Ltd,Ergonomic Shape : Spacious Compartments : Intuitive Access : Water Resistant : Light-weightFront Panel made of Premium Faux Leather Fabric : Cushioned Grab Handle : Padded Base : Optimized Back Panel with Premium Cushioning & Airflow Mechanism : Padded 360 Laptop Sleeve with Velcro Fastener Fits Laptop up to 17" : Premium Long Lasting Zippers & Pullers : Compression Straps on the Sides for Keeping the Contents CompactZippered Quick Access Pocket : Elasticated Bottle Pocket : Embedded Organiser : Elasticated Trolley Sleeve on Back Panel
"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Navy Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",529,3,16024,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NTE3OTA1MTM4MjgyNTg2OjE2ODU5MTYxNTg6c3BfYXRmX25leHQ6MjAxNDY1NDMwOTQ0OTg6OjA6Og&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_97_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685916158%26sprefix%3Dba%252Caps%252C283%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,B085MHDJ93,Amazing Bags,"SPACIOUS AND LIGHTWEIGHT: Light weight & spacious laptop bag for men comes with 3 compartments.
One is for carrying laptop inside (Upto 17""), with padding for safety, and space for laptop accessories like charger, etc.
Second compartment of office bag for men is for books, files & all your day to day essentials.
And third compartment of backpack for men is for your extra stuff.
Laptop backpacks for men has provision for holding bottles on both sides & has padded shoulder straps for your comfortCOMFORT WITH QUALITY: This backpack for men has Wide, Padded & Adjustable shoulder straps & Padded Back for comfort in carrying heavy items.
The laptop bag for men is stitched properly & Bartacks on every pressure point for extra durability.
The office bag for men are made with strong yet light weight polyester fabric with heavy zippers.
College Bags for men also comes with a Rain cover so that you can travel during rainy season without any problem.
This laptop bag can be used by everyone.SMART & TRENDY LOOKS: This Large backpack for men is smart, trendy and stylish in looks.
The multipurpose college bags for men looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite.
Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack.
PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel.
Easily accommodate a laptop.
Size: 45 cm X 31 cm X 22 cmENDURING & LONG LASTING LAPTOP BACKPACK: This trekking backpack for men/laptop bag for men is made up of highly durable material, which makes it suitable for all weather conditions including rains & extreme scorching heat.
It will not only keep the inside stuff safe but will also resist damage to itself.
We have designed the bag keeping your comfort in mind.
Shoulder has high density padding, with 3D ventilated air foam padding to prevent sweating & to help you lift heavy objects easily.OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo."
"Swiss Military Hard Shell Travel Backpack UFO, Alien Series Dimond Cut ABS Hardshell upto 15.6 Inch Laptop",3899,2,1,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NTE3OTA1MTM4MjgyNTg2OjE2ODU5MTYxNTg6c3BfYXRmX25leHQ6MjAxNTYxNjU5ODk0OTg6OjA6Og&url=%2FSwiss-Military-Travel-Backpack-Hardshell%2Fdp%2FB0C3MG4MJG%2Fref%3Dsr_1_98_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685916158%26sprefix%3Dba%252Caps%252C283%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA9XP90DC1X0F8,B0C3MG4MJG,"Swiss Military Consumer Goods Limited, W-39, Okhla Industrial Area, Delhi , Delhi - 110020","Care Instructions: Wipe with Dry ClothUnique Diamond Cut ABS Hard-shell Design.
Accommodates Upto 15.6"" Laptop.Kissing Zip Pullers for Locking Mechanism.
Separate Compartment for IPad / Notebook.Velcro Flap to Prevent 180° Opening.
Elasticated File / Documents Holder.
180° Opening for Packing / Unpacking Ease.
Separate Mesh Zipper Pocket for Accessories.Spacious Garments / Files Pocket for Overnight Travel.
Miscellaneous Storage pockets for organizing ease.Premium Padded Back Mesh Panel for Extra Comfort.
Adjustable Shoulder Strap for Comfort Fit.
Comfort Grip Carrying Handle."
"Veneer Medium 20 L Laptop Backpack Men Womens Girls Fashion PU Leather Mini Casual Backpack Bags for School, College, Tuition, Office Bag",899,4,903,https://www.amazon.in/Veneer-Backpack-Fashion-Leather-College/dp/B09BMG8R6Y/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1685916158&sprefix=ba%2Caps%2C283&sr=8-99,B09BMG8R6Y,THE HUTCH ENTERPRISES,"Durable and Fashion Style: This bag is soft, comfortable, safe, fashionable and durable, odorless and high-end.
This modern fashion stylish backpack bag for girls, womens.
It gives amazing look with your outfit.
This bag is simple yet quite attractive.
This beautiful colour is eye-catchingly and can help you flaunt your distinguished nature.<br><br><br> <br>Target gender: unisex<br><br><br> <br>Material Type: Synthetic; Color Name: Brown; Strap Type: Adjustable; Age Range Description: Adult<br><br> <br>Water Resistance Level: Waterproof; Pattern Name: Solid <br>"
Lenovo 15.6-inch Casual Laptop Briefcase T210,999,4,19619,https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17229/dp/B075Y6Y9H5/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1685916158&sprefix=ba%2Caps%2C283&sr=8-100,B075Y6Y9H5,No,"“COMPATIBLE WITH 15.6 INCH LAPTOP”: This organizer briefcase dimension fits up to 15.6 inch laptop.
Dimensions: 40cm x 5.5cm x 30cm; Weight: 435g.“HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This toploader features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items“INTEGRATED LUGGAGE STRAP FOR MORE CONVENIENT TRAVEL”:A fully adjustable shoulder straps make it comfortable for all-day use.“CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items.
Quick-access pocket ensure convenient access""HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for college, school, travel and outdoor activities, daily commuters and all types of travelers who just looking for compact but stylish bag.
Multiple colors for choiceWarranty NA“IN-THE-BOX”: 15.6-inch BriefcaseCountry of Origin: China"
